Time,Entry Location,Entry,Enabled,Category,Profile,Description,Signer,Company,Image Path,Version,Launch String,MD5,SHA-1,PESHA-1,PESHA-256,SHA-256,IMP
04/05/1908 18:26,"HKLM\Software\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance","SAMI (CC) Reader",enabled,"Codecs",System-wide,"DirectShow Runtime.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\quartz.dll",10.0.17763.1,"HKCR\CLSID\{33FACFE0-A9BE-11D0-A520-00A0D10129C0}",E0BFF672558500DCA87CF6CAF521ABAA,F4AC25DD49EDD7C04D2B712B575E17573B8FB624,C133D32F753FDF286C8049890D14158ACC70779E,4753B3FF4CB4FFEF08EF7C71276CDC7F74DDA5E9825309EB382B9859194E9956,D0034126AFA98180613B6A390F7AC306B8D2EAC7EA21146044C7EE56E0931236,8A63AE75E0B4B72B6F33DA09D508EE68
18/01/1977 04:58,"HKLM\Software\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance","VBI Codec",enabled,"Codecs",System-wide,"Microsoft VBI Codec","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\vbicodec.ax",10.0.17763.1,"HKCR\CLSID\{370A1D5D-DDEB-418C-81CD-189E0D4FA443}",D49F6DF8B69063AA979268154C8B0428,5E2200AC926CEBF85A6273506F500DB2C66B4B0C,9868BC5E0D660E3293E2CD52F9BEFC8B6719BF31,E08CB1E8CE118290C2AD4999D69840616D0631DDB69059E228EC782A36778C98,575E47113F66AADCD4CFC62D811CE055D8C8845008702853DCC4D18D474AF43D,95E6AA632881ADE99B71E035F0411693
07/03/1929 08:06,"HKLM\Software\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance","MPEG-2 Splitter",enabled,"Codecs",System-wide,"DirectShow MPEG-2 Splitter.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\mpg2splt.ax",10.0.17763.1,"HKCR\CLSID\{3AE86B20-7BE8-11D1-ABE6-00A0C905F375}",C9C6E24B9DD9DD9157254A2BDC696FC9,D1128E5435ABAD96443755ADF25F42E658B938D4,BE1FA0AD2C1A61EABF31C17956237DE731DDE532,808709029300A85D616EE61D99208A08D86ABC89BE955256AB86A720E961EAE1,B860C55E28BB443964F2692A87EBB717F2D19C5F26F92D146E217107C27FAC6C,3E65F8FED8C71460EBBBE2F1A75BC092
10/11/2020 01:14,"HKLM\Software\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance","Closed Captions Analysis Filter",enabled,"Codecs",System-wide,"CCA DirectShow Filter.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\cca.dll",10.0.17763.1,"HKCR\CLSID\{3D07A539-35CA-447C-9B05-8D85CE924F9E}",349835470E02DB5ED3FDEF391B531001,62C2330454A1D2753D0F33F91C2307F429792710,CD64D1019B74DC1E0EB576F14AB88F1CB278F064,A7D994EF183A64E7C6DD30F1A54884DA3D4F2EE93F52ED9364A423186BEDF6EE,AB61BB87E8633531761A0B4D9BB11D32F6332B244523AE9697CC3DF94B0023FD,223F56259BA1D0B08D786167DA8194FE
02/01/1932 03:40,"HKLM\Software\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance","SBE2FileScan",enabled,"Codecs",System-wide,"DirectShow Stream Buffer Filter.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\sbe.dll",10.0.17763.1,"HKCR\CLSID\{3E458037-0CA6-41aa-A594-2AA6C02D709B}",53DEB379C36F1188A3E3857A3697481A,3067D73939F094AE33A8C3CD3BDD01CDC11551F5,4463E2FF212FCD05969CE319B72E14C646B16518,0CC1976D5DA59AABD18AAEC847AE64B22A18E007F202A4FDCF58DF1E42EBF154,B7FD1FFDE23BA9D79A5856FEB888289B3234AFEC2AEE38ED53065AA3519D6F30,D83B24C08477D6D5715F9D95E9C2A700
22/02/1981 14:41,"HKLM\Software\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance","Microsoft MPEG-2 Video Encoder",enabled,"Codecs",System-wide,"Microsoft MPEG-2 Encoder","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\msmpeg2enc.dll",10.0.17763.1,"HKCR\CLSID\{42150CD9-CA9A-4EA5-9939-30EE037F6E74}",32ECBF4D02C94FEB3261E686A8F54717,A901078ED38EC1E7E561C44AE69F375ED254FA5C,A0D16709BBBF6B669F0F4298F804809EE061AFBB,857BF7969BB4D2E567CCAC6BDFA06573C30CE5D279D496114B8FD54682CC5E28,62CD5407E228077617DBC3BDC196AB179CE1CB6E262E5F2143894E1F0DAE704A,5A3AD5D110DABA8ED0233A7C25CF4D1F
04/05/1908 18:26,"HKLM\Software\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance","Internal Text Renderer",enabled,"Codecs",System-wide,"DirectShow Runtime.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\quartz.dll",10.0.17763.1,"HKCR\CLSID\{48025243-2D39-11CE-875D-00608CB78066}",E0BFF672558500DCA87CF6CAF521ABAA,F4AC25DD49EDD7C04D2B712B575E17573B8FB624,C133D32F753FDF286C8049890D14158ACC70779E,4753B3FF4CB4FFEF08EF7C71276CDC7F74DDA5E9825309EB382B9859194E9956,D0034126AFA98180613B6A390F7AC306B8D2EAC7EA21146044C7EE56E0931236,8A63AE75E0B4B72B6F33DA09D508EE68
04/05/1908 18:26,"HKLM\Software\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance","MPEG Audio Codec",enabled,"Codecs",System-wide,"DirectShow Runtime.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\quartz.dll",10.0.17763.1,"HKCR\CLSID\{4A2286E0-7BEF-11CE-9BD9-0000E202599C}",E0BFF672558500DCA87CF6CAF521ABAA,F4AC25DD49EDD7C04D2B712B575E17573B8FB624,C133D32F753FDF286C8049890D14158ACC70779E,4753B3FF4CB4FFEF08EF7C71276CDC7F74DDA5E9825309EB382B9859194E9956,D0034126AFA98180613B6A390F7AC306B8D2EAC7EA21146044C7EE56E0931236,8A63AE75E0B4B72B6F33DA09D508EE68
09/08/1960 04:12,"HKLM\Software\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance","DV Splitter",enabled,"Codecs",System-wide,"DirectShow Runtime.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\qdv.dll",10.0.17763.1,"HKCR\CLSID\{4EB31670-9FC6-11CF-AF6E-00AA00B67A42}",59D603D4EB8D55D8856F00ACC1F36D0E,000FE4A9D12DE6D76144599DDBBA3E41FB1A9265,45528AEB03A404082CD025447F135C72B85BE35A,4784BBF3B831FBD041B35092D75C60A6A721E086CCCA749004288B29A73548A6,08F8B64235BA80484AD9708F3A49B0E180BFA8B37612E6DA637D5A2718EDA302,3A40E946286AE914C1E93E36D2AC4171
04/05/1908 18:26,"HKLM\Software\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance","Video Mixing Renderer 9",enabled,"Codecs",System-wide,"DirectShow Runtime.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\quartz.dll",10.0.17763.1,"HKCR\CLSID\{51B4ABF3-748F-4E3B-A276-C828330E926A}",E0BFF672558500DCA87CF6CAF521ABAA,F4AC25DD49EDD7C04D2B712B575E17573B8FB624,C133D32F753FDF286C8049890D14158ACC70779E,4753B3FF4CB4FFEF08EF7C71276CDC7F74DDA5E9825309EB382B9859194E9956,D0034126AFA98180613B6A390F7AC306B8D2EAC7EA21146044C7EE56E0931236,8A63AE75E0B4B72B6F33DA09D508EE68
22/02/1981 14:41,"HKLM\Software\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance","Microsoft MPEG-2 Encoder",enabled,"Codecs",System-wide,"Microsoft MPEG-2 Encoder","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\msmpeg2enc.dll",10.0.17763.1,"HKCR\CLSID\{5F5AFF4A-2F7F-4279-88C2-CD88EB39D144}",32ECBF4D02C94FEB3261E686A8F54717,A901078ED38EC1E7E561C44AE69F375ED254FA5C,A0D16709BBBF6B669F0F4298F804809EE061AFBB,857BF7969BB4D2E567CCAC6BDFA06573C30CE5D279D496114B8FD54682CC5E28,62CD5407E228077617DBC3BDC196AB179CE1CB6E262E5F2143894E1F0DAE704A,5A3AD5D110DABA8ED0233A7C25CF4D1F
04/05/1908 18:26,"HKLM\Software\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance","ACM Wrapper",enabled,"Codecs",System-wide,"DirectShow Runtime.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\quartz.dll",10.0.17763.1,"HKCR\CLSID\{6A08CF80-0E18-11CF-A24D-0020AFD79767}",E0BFF672558500DCA87CF6CAF521ABAA,F4AC25DD49EDD7C04D2B712B575E17573B8FB624,C133D32F753FDF286C8049890D14158ACC70779E,4753B3FF4CB4FFEF08EF7C71276CDC7F74DDA5E9825309EB382B9859194E9956,D0034126AFA98180613B6A390F7AC306B8D2EAC7EA21146044C7EE56E0931236,8A63AE75E0B4B72B6F33DA09D508EE68
04/05/1908 18:26,"HKLM\Software\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance","Default Video Renderer",enabled,"Codecs",System-wide,"DirectShow Runtime.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\quartz.dll",10.0.17763.1,"HKCR\CLSID\{6BC1CFFA-8FC1-4261-AC22-CFB4CC38DB50}",E0BFF672558500DCA87CF6CAF521ABAA,F4AC25DD49EDD7C04D2B712B575E17573B8FB624,C133D32F753FDF286C8049890D14158ACC70779E,4753B3FF4CB4FFEF08EF7C71276CDC7F74DDA5E9825309EB382B9859194E9956,D0034126AFA98180613B6A390F7AC306B8D2EAC7EA21146044C7EE56E0931236,8A63AE75E0B4B72B6F33DA09D508EE68
02/01/1932 03:40,"HKLM\Software\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance","Mpeg-2 Video Stream Analysis",enabled,"Codecs",System-wide,"DirectShow Stream Buffer Filter.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\sbe.dll",10.0.17763.1,"HKCR\CLSID\{6CFAD761-735D-4AA5-8AFC-AF91A7D61EBA}",53DEB379C36F1188A3E3857A3697481A,3067D73939F094AE33A8C3CD3BDD01CDC11551F5,4463E2FF212FCD05969CE319B72E14C646B16518,0CC1976D5DA59AABD18AAEC847AE64B22A18E007F202A4FDCF58DF1E42EBF154,B7FD1FFDE23BA9D79A5856FEB888289B3234AFEC2AEE38ED53065AA3519D6F30,D83B24C08477D6D5715F9D95E9C2A700
04/05/1908 18:26,"HKLM\Software\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance","Video Port Manager",enabled,"Codecs",System-wide,"DirectShow Runtime.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\quartz.dll",10.0.17763.1,"HKCR\CLSID\{6F26A6CD-967B-47FD-874A-7AED2C9D25A2}",E0BFF672558500DCA87CF6CAF521ABAA,F4AC25DD49EDD7C04D2B712B575E17573B8FB624,C133D32F753FDF286C8049890D14158ACC70779E,4753B3FF4CB4FFEF08EF7C71276CDC7F74DDA5E9825309EB382B9859194E9956,D0034126AFA98180613B6A390F7AC306B8D2EAC7EA21146044C7EE56E0931236,8A63AE75E0B4B72B6F33DA09D508EE68
04/05/1908 18:26,"HKLM\Software\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance","Video Renderer",enabled,"Codecs",System-wide,"DirectShow Runtime.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\quartz.dll",10.0.17763.1,"HKCR\CLSID\{70E102B0-5556-11CE-97C0-00AA0055595A}",E0BFF672558500DCA87CF6CAF521ABAA,F4AC25DD49EDD7C04D2B712B575E17573B8FB624,C133D32F753FDF286C8049890D14158ACC70779E,4753B3FF4CB4FFEF08EF7C71276CDC7F74DDA5E9825309EB382B9859194E9956,D0034126AFA98180613B6A390F7AC306B8D2EAC7EA21146044C7EE56E0931236,8A63AE75E0B4B72B6F33DA09D508EE68
13/12/1987 15:59,"HKLM\Software\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance","VPS Decoder",enabled,"Codecs",System-wide,"Microsoft Teletext Server","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\wstpager.ax",10.0.17763.1,"HKCR\CLSID\{7B3BC2A0-AA50-4ae7-BD44-B03649EC87C2}",A225125294E477BA35C0D89433A07F21,539ECF72CA37F8E41ED3E2249D5E26D4793A59B0,D3433CE981B3E0E49342D7EEDA25669D6709A064,DCD4295588DBD753526384B61ED7A267B0B876CD6645E647D975C63F63D62970,0E23BF0E82146FECC80A3E9D68208F21C8066B035493305893C7EA904EE4D887,2EAE01DCB415DC5DED29820D05BFFB58
29/05/1924 19:47,"HKLM\Software\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance","WM ASF Writer",enabled,"Codecs",System-wide,"DirectShow ASF Support","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\qasf.dll",12.0.17763.1,"HKCR\CLSID\{7C23220E-55BB-11D3-8B16-00C04FB6BD3D}",4D3D6161BAD6C93D40E8CE9CA372EB54,12D307E008FC1F81BB7F8162951151535864A945,9A95B1A9015A7E1EDF18C97FC6B0D8ED2461BC5C,4927AFFAA7F87C7205EA438B0AFEFBD1AC7E0190C91385DBDD981E1E8A982BAA,29B71D910668D534163862779468CD8ADF5254C274FBFACB6E33915148044A15,BF7FA896AE69D4A30937AE1D9D72616D
04/12/1923 04:04,"HKLM\Software\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance","VBI Surface Allocator",enabled,"Codecs",System-wide,"VBI Surface Allocator Filter","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\vbisurf.ax",10.0.17763.1,"HKCR\CLSID\{814B9800-1C88-11D1-BAD9-00609744111A}",42594D677CE60C709997B9BC598F4D9B,7778D2FC386057F433791CEC81DF0B0A9DE66DD5,151CE3B563B0A9FF9F1C43C63B4BED3756B4F5B5,B8B962E29174C1BE79A5373C7060872D77DEB6F538F4065862E979CDA8247B01,E6653F48CBC1A9A421D89D5501B82A091E3587CB8617E3069B3F9774CDA86271,8935B15DA4FDE0FD3E44AEF09DCD4CD4
05/08/1929 15:19,"HKLM\Software\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance","File Writer",enabled,"Codecs",System-wide,"DirectShow Runtime.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\qcap.dll",10.0.17763.1,"HKCR\CLSID\{8596E5F0-0DA5-11D0-BD21-00A0C911CE86}",467CFEAAC1222C9F104E38295A355134,C27A15A35B5346216D7DD6E42A3479CD030244BD,32739E33ECF9F45611E589ECAA6BEB860D6F7BEC,E2A7DB51F23D313D1A3CBA702CE3D01A1E25B8DBE56BD252F7917BBE49631B09,2E0BD34440C03FC58712AA41C412B39691B4E741F9956EA58FB2FA95080E22D9,379609B7359E0DD4FDC098F2E55AE317
15/03/2022 17:56,"HKLM\Software\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance","DVD Navigator",enabled,"Codecs",System-wide,"DirectShow DVD PlayBack Runtime.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\qdvd.dll",10.0.17763.1,"HKCR\CLSID\{9B8C4620-2C1A-11D0-8493-00A02438AD48}",FA950A9FCD9405A64C5B4D4BD1603344,A93328EAD6B40D7B997156D869F65DDB298E7216,71931CAAFF4955B275D07E40716CA1956BF994AD,3A8943441D0E5BDE5B632C4594D144B69F79D0723D7760356BE17C1DF9FB9093,B26E684A1B8365E50B20914176AB89CEE138939956C8CC4FE9E4A29EBE92F851,4A828507E62D541BC643DD70E74340C8
04/05/1908 18:26,"HKLM\Software\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance","AVI Draw Filter",enabled,"Codecs",System-wide,"DirectShow Runtime.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\quartz.dll",10.0.17763.1,"HKCR\CLSID\{A888DF60-1E90-11CF-AC98-00AA004C0FA9}",E0BFF672558500DCA87CF6CAF521ABAA,F4AC25DD49EDD7C04D2B712B575E17573B8FB624,C133D32F753FDF286C8049890D14158ACC70779E,4753B3FF4CB4FFEF08EF7C71276CDC7F74DDA5E9825309EB382B9859194E9956,D0034126AFA98180613B6A390F7AC306B8D2EAC7EA21146044C7EE56E0931236,8A63AE75E0B4B72B6F33DA09D508EE68
22/02/1981 14:41,"HKLM\Software\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance","Microsoft MPEG-2 Audio Encoder",enabled,"Codecs",System-wide,"Microsoft MPEG-2 Encoder","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\msmpeg2enc.dll",10.0.17763.1,"HKCR\CLSID\{ACD453BC-C58A-44D1-BBF5-BFB325BE2D78}",32ECBF4D02C94FEB3261E686A8F54717,A901078ED38EC1E7E561C44AE69F375ED254FA5C,A0D16709BBBF6B669F0F4298F804809EE061AFBB,857BF7969BB4D2E567CCAC6BDFA06573C30CE5D279D496114B8FD54682CC5E28,62CD5407E228077617DBC3BDC196AB179CE1CB6E262E5F2143894E1F0DAE704A,5A3AD5D110DABA8ED0233A7C25CF4D1F
13/12/1987 15:59,"HKLM\Software\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance","WST Pager",enabled,"Codecs",System-wide,"Microsoft Teletext Server","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\wstpager.ax",10.0.17763.1,"HKCR\CLSID\{AD6C8934-F31B-4F43-B5E4-0541C1452F6F}",A225125294E477BA35C0D89433A07F21,539ECF72CA37F8E41ED3E2249D5E26D4793A59B0,D3433CE981B3E0E49342D7EEDA25669D6709A064,DCD4295588DBD753526384B61ED7A267B0B876CD6645E647D975C63F63D62970,0E23BF0E82146FECC80A3E9D68208F21C8066B035493305893C7EA904EE4D887,2EAE01DCB415DC5DED29820D05BFFB58
07/03/1929 08:06,"HKLM\Software\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance","MPEG-2 Demultiplexer",enabled,"Codecs",System-wide,"DirectShow MPEG-2 Splitter.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\mpg2splt.ax",10.0.17763.1,"HKCR\CLSID\{AFB6C280-2C41-11D3-8A60-0000F81E0E4A}",C9C6E24B9DD9DD9157254A2BDC696FC9,D1128E5435ABAD96443755ADF25F42E658B938D4,BE1FA0AD2C1A61EABF31C17956237DE731DDE532,808709029300A85D616EE61D99208A08D86ABC89BE955256AB86A720E961EAE1,B860C55E28BB443964F2692A87EBB717F2D19C5F26F92D146E217107C27FAC6C,3E65F8FED8C71460EBBBE2F1A75BC092
09/08/1960 04:12,"HKLM\Software\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance","DV Video Decoder",enabled,"Codecs",System-wide,"DirectShow Runtime.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\qdv.dll",10.0.17763.1,"HKCR\CLSID\{B1B77C00-C3E4-11CF-AF79-00AA00B67A42}",59D603D4EB8D55D8856F00ACC1F36D0E,000FE4A9D12DE6D76144599DDBBA3E41FB1A9265,45528AEB03A404082CD025447F135C72B85BE35A,4784BBF3B831FBD041B35092D75C60A6A721E086CCCA749004288B29A73548A6,08F8B64235BA80484AD9708F3A49B0E180BFA8B37612E6DA637D5A2718EDA302,3A40E946286AE914C1E93E36D2AC4171
24/01/1912 05:37,"HKLM\Software\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance","Sample Grabber",enabled,"Codecs",System-wide,"DirectShow editing.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\qedit.dll",10.0.17763.1,"HKCR\CLSID\{C1F400A0-3F08-11D3-9F0B-006008039E37}",A9F0A45A0A574BAFB2497D60E22B9546,9DB592DB2A64AE1B95976D94222298D6B0DAF101,0D612521382469506F9C3D3B1633B316A8214089,F6B2CA252168D7B6B8B20BEAF17472BDE2BEB0AD68FAD991597658CE6203F040,89D5B326780B3421E084673FDF5A1F5950197EBF18DA641CEBB36AE8F3377D6D,502460C851BAE3F19A5FB1946935EFF9
24/01/1912 05:37,"HKLM\Software\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance","Null Renderer",enabled,"Codecs",System-wide,"DirectShow editing.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\qedit.dll",10.0.17763.1,"HKCR\CLSID\{C1F400A4-3F08-11D3-9F0B-006008039E37}",A9F0A45A0A574BAFB2497D60E22B9546,9DB592DB2A64AE1B95976D94222298D6B0DAF101,0D612521382469506F9C3D3B1633B316A8214089,F6B2CA252168D7B6B8B20BEAF17472BDE2BEB0AD68FAD991597658CE6203F040,89D5B326780B3421E084673FDF5A1F5950197EBF18DA641CEBB36AE8F3377D6D,502460C851BAE3F19A5FB1946935EFF9
09/11/1938 20:32,"HKLM\Software\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance","MPEG-2 Sections and Tables",enabled,"Codecs",System-wide,"Microsoft MPEG-2 Section and Table Acquisition Module","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\mpeg2data.ax",10.0.17763.1,"HKCR\CLSID\{C666E115-BB62-4027-A113-82D643FE2D99}",D2D6BCE17F77C7B38C6492033EAC6B39,007C71B975AD3D2DD4AD6608C8ACA2768FF5FEFC,07E9BBE91303C8593218BBCE79D14CE837ED7A78,4A5DB91B6B20BEF775F52F7202B51CD99C95FB64BA1FC9B23B34B65C12C40A15,86B0586F3C195212BBC2B535A4620308AB1640A54EA2FDC8D17D9F6BD7B3D74C,D1FD4C095884E42104462360BF057DB7
01/09/1972 02:14,"HKLM\Software\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance","Microsoft AC3 Encoder",enabled,"Codecs",System-wide,"Microsoft AC-3 Encoder","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\msac3enc.dll",10.0.17763.1,"HKCR\CLSID\{C6B400E2-20A7-4E58-A2FE-24619682CE6C}",BA00451E7514AB4B6CD5401125691CF6,8DBAB9B9A780DE5F0015E92DFAE3402104DFD8D4,490AE091EC7976AFA2C805B263F5EDF6B50C0819,9C591B66E1CAFBE4966CD3599D6E2BEB1863E8C1D4C2F5BD05367038701A0CCB,7BC8E8270B171E844FA08D99C55C9D097041485FEC47EFC4F16A155CBEC21A44,16710A21025B86F6A295B67D3C4FEE9F
02/01/1932 03:40,"HKLM\Software\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance","StreamBufferSource",enabled,"Codecs",System-wide,"DirectShow Stream Buffer Filter.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\sbe.dll",10.0.17763.1,"HKCR\CLSID\{C9F5FE02-F851-4EB5-99EE-AD602AF1E619}",53DEB379C36F1188A3E3857A3697481A,3067D73939F094AE33A8C3CD3BDD01CDC11551F5,4463E2FF212FCD05969CE319B72E14C646B16518,0CC1976D5DA59AABD18AAEC847AE64B22A18E007F202A4FDCF58DF1E42EBF154,B7FD1FFDE23BA9D79A5856FEB888289B3234AFEC2AEE38ED53065AA3519D6F30,D83B24C08477D6D5715F9D95E9C2A700
05/08/1929 15:19,"HKLM\Software\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance","Smart Tee Filter",enabled,"Codecs",System-wide,"DirectShow Runtime.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\qcap.dll",10.0.17763.1,"HKCR\CLSID\{CC58E280-8AA1-11D1-B3F1-00AA003761C5}",467CFEAAC1222C9F104E38295A355134,C27A15A35B5346216D7DD6E42A3479CD030244BD,32739E33ECF9F45611E589ECAA6BEB860D6F7BEC,E2A7DB51F23D313D1A3CBA702CE3D01A1E25B8DBE56BD252F7917BBE49631B09,2E0BD34440C03FC58712AA41C412B39691B4E741F9956EA58FB2FA95080E22D9,379609B7359E0DD4FDC098F2E55AE317
04/05/1908 18:26,"HKLM\Software\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance","AVI Decompressor",enabled,"Codecs",System-wide,"DirectShow Runtime.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\quartz.dll",10.0.17763.1,"HKCR\CLSID\{CF49D4E0-1115-11CE-B03A-0020AF0BA770}",E0BFF672558500DCA87CF6CAF521ABAA,F4AC25DD49EDD7C04D2B712B575E17573B8FB624,C133D32F753FDF286C8049890D14158ACC70779E,4753B3FF4CB4FFEF08EF7C71276CDC7F74DDA5E9825309EB382B9859194E9956,D0034126AFA98180613B6A390F7AC306B8D2EAC7EA21146044C7EE56E0931236,8A63AE75E0B4B72B6F33DA09D508EE68
04/05/1908 18:26,"HKLM\Software\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance","AVI/WAV File Source",enabled,"Codecs",System-wide,"DirectShow Runtime.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\quartz.dll",10.0.17763.1,"HKCR\CLSID\{D3588AB0-0781-11CE-B03A-0020AF0BA770}",E0BFF672558500DCA87CF6CAF521ABAA,F4AC25DD49EDD7C04D2B712B575E17573B8FB624,C133D32F753FDF286C8049890D14158ACC70779E,4753B3FF4CB4FFEF08EF7C71276CDC7F74DDA5E9825309EB382B9859194E9956,D0034126AFA98180613B6A390F7AC306B8D2EAC7EA21146044C7EE56E0931236,8A63AE75E0B4B72B6F33DA09D508EE68
04/05/1908 18:26,"HKLM\Software\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance","Wave Parser",enabled,"Codecs",System-wide,"DirectShow Runtime.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\quartz.dll",10.0.17763.1,"HKCR\CLSID\{D51BD5A1-7548-11CF-A520-0080C77EF58A}",E0BFF672558500DCA87CF6CAF521ABAA,F4AC25DD49EDD7C04D2B712B575E17573B8FB624,C133D32F753FDF286C8049890D14158ACC70779E,4753B3FF4CB4FFEF08EF7C71276CDC7F74DDA5E9825309EB382B9859194E9956,D0034126AFA98180613B6A390F7AC306B8D2EAC7EA21146044C7EE56E0931236,8A63AE75E0B4B72B6F33DA09D508EE68
04/05/1908 18:26,"HKLM\Software\Classes\CLSID\{083863F1-70DE-11d0-BD40-00A0C911CE86}\Instance","MIDI Parser",enabled,"Codecs",System-wide,"DirectShow Runtime.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\quartz.dll",10.0.17763.1,"HKCR\CLSID\{D51BD5A2-7548-11CF-A520-0080C77EF58A}",E0BFF672558500DCA87CF6CAF521ABAA,F4AC25DD49EDD7C04D2B712B575E17573B8FB624,C133D32F753FDF286C8049890D14158ACC70779E,4753B3FF4CB4FFEF08EF7C71276CDC7F74DDA5E9825309EB382B9859194E9956,D0034126AFA98180613B6A390F7AC306B8D2EAC7EA21146044C7EE56E0931236,8A63AE75E0B4B72B6F33DA09D508EE68
